Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.2),0,[0-0.1),0,0.357575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565656565656566,0.22020202020202,0.408080808080808,0.608080808080808,0.767676767676768,0.846464646464646,0.894949494949495,0.927272727272727,0.961616161616162,0.981818181818182,0.98989898989899,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.2-0.4),0.145502645502645,[0.1-0.2),0,0.642424242424242,0.0505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282828282828283,0.105050505050505,0.153535353535354,0.165656565656566,0.151515151515152,0.0707070707070707,0.0484848484848485,0.0323232323232323,0.0343434343434343,0.0202020202020202,0.0101010101010101,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.4-0.6),0,[0.2-0.3),0,0,0.498989898989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383838383838384,0.0828282828282828,0.0707070707070707,0.109090909090909,0.0525252525252525,0.0424242424242424,0.0222222222222222,0.0181818181818182,0.0202020202020202,0.00808080808080808,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.6-0.8),0.0117577895355673,[0.3-0.4),0,0,0.426262626262626,0.0282828282828283,0,0,0,0,0,0,0,0,0,0,0,0,0.0121212121212121,0.0424242424242424,0.0787878787878788,0.0888888888888889,0.0565656565656566,0.0222222222222222,0.0141414141414141,0.0101010101010101,0.0202020202020202,0.00202020202020202,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.8-1),0.0532039976484421,[0.4-0.5),0,0,0.0242424242424242,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.00404040404040404,0.0525252525252525,0.0545454545454545,0.0585858585858586,0.0404040404040404,0.0282828282828283,0.0101010101010101,0.0141414141414141,0.0121212121212121,0.00606060606060606,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1-1.2),0.0593768371546149,[0.5-0.6),0,0,0,0.0888888888888889,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0404040404040404,0.0424242424242424,0.0545454545454545,0.0242424242424242,0.0101010101010101,0.0121212121212121,0.00606060606060606,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.2-1.4),0.0199882422104644,[0.6-0.7),0,0,0,0.155555555555556,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0.0282828282828283,0.0222222222222222,0.0464646464646465,0.0141414141414141,0.0161616161616162,0.00606060606060606,0.0141414141414141,0,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.4-1.6),0.00323339212228101,[0.7-0.8),0,0,0,0.171717171717172,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0.0101010101010101,0.0343434343434343,0.0444444444444444,0.0242424242424242,0.0141414141414141,0.00606060606060606,0.00404040404040404,0.00606060606060606,0.00202020202020202,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.6-1.8),0.00352733686067019,[0.8-0.9),0,0,0,0.147474747474747,0.0202020202020202,0,0,0,0,0,0,0,0,0,0,0.00202429149797571,0.0222222222222222,0.0343434343434343,0.0424242424242424,0.0282828282828283,0.00606060606060606,0.00808080808080808,0.00808080808080808,0.00606060606060606,0.00606060606060606,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.8-2),0.00411522633744856,[0.9-1),0,0,0,0.117171717171717,0.0202020202020202,0,0,0,0,0,0,0,0,0,0,0.00404858299595142,0.0141414141414141,0.0343434343434343,0.0343434343434343,0.0202020202020202,0.0101010101010101,0.00202020202020202,0.00606060606060606,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2-2.2),0.00646678424456202,[1-1.1),0,0,0,0.101010101010101,0.0141414141414141,0,0,0,0,0,0,0,0,0,0,0.00404858299595142,0.0242424242424242,0.0242424242424242,0.0202020202020202,0.0141414141414141,0.0181818181818182,0.00404040404040404,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.2-2.4),0.00881834215167548,[1.1-1.2),0,0,0,0.0606060606060606,0.0202020202020202,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00404858299595142,0.0262626262626263,0.0202020202020202,0.0282828282828283,0.0181818181818182,0.00606060606060606,0.00808080808080808,0.0101010101010101,0,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.4-2.6),0.0120517342739565,[1.2-1.3),0,0,0,0.0484848484848485,0.0323232323232323,0.00404040404040404,0,0,0,0,0,0,0,0,0,0.00202429149797571,0.00808080808080808,0.0202020202020202,0.0242424242424242,0.00606060606060606,0.00808080808080808,0.00404040404040404,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.6-2.8),0.0141093474426808,[1.3-1.4),0,0,0,0.0121212121212121,0.0282828282828283,0.00202020202020202,0,0,0,0,0,0,0,0,0,0.0101214574898785,0.0202020202020202,0.0202020202020202,0.0222222222222222,0.00606060606060606,0.00202020202020202,0.00202020202020202,0.00606060606060606,0.00202020202020202,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.8-3),0.0158730158730159,[1.4-1.5),0,0,0,0.00606060606060606,0.0404040404040404,0.00202020202020202,0,0,0,0,0,0,0,0,0,0.00202429149797571,0.0181818181818182,0.0101010101010101,0.0222222222222222,0.00808080808080808,0.00606060606060606,0.00404040404040404,0.00202020202020202,0.00404040404040404,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[3-3.2),0.0158730158730159,[1.5-1.6),0,0,0,0,0.0424242424242424,0.00808080808080808,0,0,0,0,0,0,0,0,0,0.0101214574898785,0.0202020202020202,0.00808080808080808,0.0222222222222222,0.00606060606060606,0.00606060606060606,0.00202020202020202,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[3.2-3.4),0.012933568489124,[1.6-1.7),0,0,0,0.00606060606060606,0.0444444444444444,0.00404040404040404,0,0,0,0,0,0,0,0,0,0.00607287449392713,0.00808080808080808,0.0161616161616162,0.00808080808080808,0.00808080808080808,0,0.00404040404040404,0.00202020202020202,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
