Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.02),0,[0-0.01),0,0.852525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.513131313131313,0.765656565656566,0.888888888888889,0.981818181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.02-0.04),0,[0.01-0.02),0,0.147474747474747,0,0,0,0,0,0,0,0,0,0,0,0.0141414141414141,0.17979797979798,0.185858585858586,0.0727272727272727,0.0626262626262626,0.0161616161616162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.04-0.06),0.0148224750086177,[0.02-0.03),0,0,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0.0565656565656566,0.161616161616162,0.0626262626262626,0.0464646464646465,0.0202020202020202,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.06-0.08),0.154084798345398,[0.03-0.04),0,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0.0767676767676768,0.098989898989899,0.0303030303030303,0.0323232323232323,0.0141414141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.08-0.1),0.00172354360565322,[0.04-0.05),0,0,0.41010101010101,0,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0666666666666667,0.0242424242424242,0.0181818181818182,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.1-0.12),0,[0.05-0.06),0,0,0.252525252525253,0,0,0,0,0,0,0,0,0,0,0.0727272727272727,0.0383838383838384,0.0242424242424242,0.0121212121212121,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.12-0.14),0,[0.06-0.07),0,0,0.0383838383838384,0.00202020202020202,0,0,0,0,0,0,0,0,0.00808080808080808,0.0383838383838384,0.0323232323232323,0.0121212121212121,0.0121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.14-0.16),0,[0.07-0.08),0,0,0.00808080808080808,0.00808080808080808,0,0,0,0,0,0,0,0,0.00606060606060606,0.0565656565656566,0.0242424242424242,0.0181818181818182,0.00404040404040404,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.16-0.18),0,[0.08-0.09),0,0,0,0.0141414141414141,0,0,0,0,0,0,0,0,0.0181818181818182,0.0505050505050505,0.0222222222222222,0.0161616161616162,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.18-0.2),0,[0.09-0.1),0,0,0,0.0323232323232323,0,0,0,0,0,0,0,0,0.0141414141414141,0.0505050505050505,0.0141414141414141,0.0161616161616162,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.2-0.22),0.000344708721130645,[0.1-0.11),0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0.0181818181818182,0.0262626262626263,0.00606060606060606,0.00808080808080808,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.22-0.24),0.00275766976904516,[0.11-0.12),0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0.0202020202020202,0.0282828282828283,0.0121212121212121,0.00808080808080808,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.24-0.26),0.00413650465356774,[0.12-0.13),0,0,0,0.0141414141414141,0,0,0,0,0,0,0,0,0.0242424242424242,0.0444444444444444,0.00606060606060606,0.0101010101010101,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.26-0.28),0.00482592209582902,[0.13-0.14),0,0,0,0.0424242424242424,0,0,0,0,0,0,0,0,0.0242424242424242,0.0303030303030303,0.00606060606060606,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.28-0.3),0.00551533953809031,[0.14-0.15),0,0,0,0.0323232323232323,0,0,0,0,0,0,0,0,0.0121212121212121,0.0202020202020202,0.0101010101010101,0.00404040404040404,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
